accuracy_rating,allows_children,allows_events,allows_infants,allows_pets,allows_smoking,amenity_ids,avg_rating,bathrooms,bedroom_label,bedrooms,beds,can_instant_book,cancel_policy,checkin_rating,city,cleaning_fee,cleanliness_rating,communication_rating,guest_overall_satisfaction,host_verified,id,is_business_travel_ready,is_new_listing,is_super_host,kicker_content_message,latest_review,latitude,listing_url,localized_city,localized_neighborhood,location_rating,longitude,max_nights,min_nights,monthly_price_factor,name,neighborhood,p3_summary_address,p3_summary_title,person_capacity,picture_count,preview_amenities,price_night,price_string,property_type_id,rate_type,requires_license,response_rate,response_time,review_count,review_score,reviews_count,room_and_property_type,room_type,room_type_category,self_checkin,space_type,star_rating,value_rating,visible_review_count,weekly_price_factor
10,False,False,False,False,False,"[1, 66, 131, 4, 8, 72, 9, 74, 77, 85, 86, 23, 89, 90, 91, 92, 93, 30, 94, 95, 31, 96, 33, 35, 101, 37, 40, 104, 44, 45, 46, 47, 61]",4.83,2.0,1 bedroom,1,2,False,CANCEL_MODERATE,10,Helsinki,,10,10,,False,26696925,False,False,False,Private room,2019-09-29T11:58:20.000Z,60.22644,https://www.airbnb.com/api/v2/pdp_listing_details/26696925?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,,9,24.86251,10,1,1.0,Basement room in a cozy home in green surroundings,,"Espoo, Finland",A cosy garden cottage,2,22,"Wifi,Kitchen,Free parking,Heating",,$65,2,nightly,False,,None,5,96,35,Private room in house,Private room,private_room,,Private room,5.0,10,5,1.0
9,True,False,True,False,False,"[1, 66, 131, 4, 8, 72, 9, 74, 77, 85, 86, 23, 89, 90, 91, 92, 93, 30, 94, 95, 31, 96, 33, 35, 101, 37, 40, 104, 44, 45, 46, 47, 61]",4.83,2.0,1 bedroom,1,2,False,CANCEL_MODERATE,10,Helsinki,,10,10,,False,26696925,False,False,False,Private room,2020-01-01T12:07:14.000Z,60.22644,https://www.airbnb.com/api/v2/pdp_listing_details/26696925?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,,9,24.86251,10,1,1.0,Basement room in a cozy home in green surroundings,,"Helsingfors, Finland",SSA Spot Premium Apartment Helsinki,2,22,"Wifi,Kitchen,Free parking,Heating",,$65,2,nightly,False,,None,10,88,35,Private room in house,Private room,private_room,,Private room,5.0,9,10,1.0
9,True,False,True,False,False,"[1, 66, 131, 4, 8, 72, 9, 74, 77, 85, 86, 23, 89, 90, 91, 92, 93, 30, 94, 95, 31, 96, 33, 35, 101, 37, 40, 104, 44, 45, 46, 47, 61]",4.83,2.0,1 bedroom,1,2,False,CANCEL_MODERATE,9,Helsinki,,10,10,,False,26696925,False,False,False,Private room,2019-09-27T12:47:14.000Z,60.22644,https://www.airbnb.com/api/v2/pdp_listing_details/26696925?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,,10,24.86251,10,1,1.0,Basement room in a cozy home in green surroundings,,"Espoo, Finland",warm room,2,22,"Wifi,Kitchen,Free parking,Heating",,$65,2,nightly,False,,None,3,73,35,Private room in house,Private room,private_room,,Private room,5.0,9,3,1.0
10,True,False,True,False,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,10,Vantaa,,10,10,,False,29588263,False,False,False,Apartment room,2019-11-24T11:21:33.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,9,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Helsinki, Finland",Basement room in a cozy home in green surroundings,2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,35,97,0,Room in aparthotel,Private room,private_room,,Apartment room,,10,35,0.0
10,True,False,True,False,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,10,Vantaa,,10,10,,False,29588263,False,False,False,Apartment room,2019-08-08T11:33:53.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,9,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Vanda, Finland","7 mins from airport, spacious flat in a quiet area",2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,197,97,0,Room in aparthotel,Private room,private_room,,Apartment room,,10,197,0.0
10,True,False,True,False,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,10,Vantaa,,10,10,,False,29588263,False,False,False,Apartment room,2019-04-10T11:44:14.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,10,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Vantaa, Finland","SSA Spot Premium Apartment in Tikkurila, Vantaa",2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,3,93,0,Room in aparthotel,Private room,private_room,,Apartment room,,10,3,0.0
10,False,False,False,False,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,10,Vantaa,,10,10,,False,29588263,False,False,False,Apartment room,2018-09-04T11:33:46.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,10,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Helsinki, Uusimaa, Finland",Top-tier Apartment in Kallio,2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,40,96,0,Room in aparthotel,Private room,private_room,,Apartment room,,9,40,0.0
10,True,False,True,False,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,9,Vantaa,,10,8,,False,29588263,False,False,False,Apartment room,2018-11-02T11:37:51.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,9,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Espoo, Finland",SSA Spot studio apartment Konala,2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,9,84,0,Room in aparthotel,Private room,private_room,,Apartment room,,9,9,0.0
10,True,False,True,False,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,10,Vantaa,,10,10,,False,29588263,False,False,False,Apartment room,2020-04-01T13:06:46.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,9,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Espoo, Uusimaa, Finland",Huone omakotitalosta,2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,6,97,0,Room in aparthotel,Private room,private_room,,Apartment room,,10,6,0.0
10,True,False,True,False,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,10,Vantaa,,9,10,,False,29588263,False,False,False,Apartment room,2020-01-01T13:52:08.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,10,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Helsinki, Finland",Peacefull home in Käpylä and on the airport route,2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,83,90,0,Room in aparthotel,Private room,private_room,,Apartment room,,9,83,0.0
10,True,False,True,True,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,9,Vantaa,,9,9,,False,29588263,False,False,False,Apartment room,2020-01-19T12:56:19.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,10,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Vantaa, Finland","Studio apartment in Vantaa, Väritehtaankatu 8",2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,2,90,0,Room in aparthotel,Private room,private_room,,Apartment room,,7,2,0.0
10,True,False,False,False,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,10,Vantaa,,10,10,,False,29588263,False,False,False,Apartment room,2020-01-05T14:59:58.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,10,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Helsingfors, Finland",Bright room in the center of Helsinki,2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,84,96,0,Room in aparthotel,Private room,private_room,,Apartment room,,9,84,0.0
10,True,False,True,True,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,10,Vantaa,,10,10,,False,29588263,False,False,False,Apartment room,2019-09-12T13:12:17.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,10,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Vantaa, Finland","Rosbacka Farm Stay, 20 mins from Helsinki airport",2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,36,99,0,Room in aparthotel,Private room,private_room,,Apartment room,,10,36,0.0
10,True,False,True,False,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,10,Vantaa,,10,8,,False,29588263,False,False,False,Apartment room,2020-02-02T06:43:25.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,8,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Vantaa, Finland","SSA Spot Premium Apartment in Tikkurila, Vantaa",2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,1,100,0,Room in aparthotel,Private room,private_room,,Apartment room,,8,1,0.0
10,True,False,True,False,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,9,Vantaa,,10,8,,False,29588263,False,False,False,Apartment room,2018-11-18T11:28:27.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,9,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Vantaa, Finland","SSA Spot Premium Apartment in Tikkurila, Vantaa",2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,10,94,0,Room in aparthotel,Private room,private_room,,Apartment room,,8,10,0.0
9,True,False,True,False,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,10,Vantaa,,10,10,,False,29588263,False,False,False,Apartment room,2019-04-28T13:34:38.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,9,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Vantaa, Finland","SSA Spot Premium Apartment in Tikkurila, Vantaa",2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,12,92,0,Room in aparthotel,Private room,private_room,,Apartment room,,10,12,0.0
10,True,False,True,False,False,"[1, 33, 4, 8, 45, 46, 47, 15, 21, 85, 23, 89, 90, 91, 93, 30, 94, 95]",,1.0,1 bedroom,1,2,True,CANCEL_FLEXIBLE,10,Vantaa,,10,10,,False,29588263,False,False,False,Apartment room,2019-09-22T10:08:12.000Z,60.29393,https://www.airbnb.com/api/v2/pdp_listing_details/29588263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Vantaa,,9,25.04584,1125,1,0.0,"Studio apartment in Vantaa, Väritehtaankatu 8",,"Helsinki, Finland",Small room in a family home,2,7,"Wifi,Kitchen,Heating",,$100,56,nightly,False,,None,3,100,0,Room in aparthotel,Private room,private_room,,Apartment room,,10,3,0.0
10,True,False,True,False,False,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,10,10,,False,1438600,False,False,True,Entire apartment,2019-11-23T14:18:38.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,10,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Vantaa, Finland",A spacious two-bedroom apartment in good condition near the Helsinki airport.,6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,1,100,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,10,1,0.92
10,True,False,True,False,False,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,10,10,,False,1438600,False,False,True,Entire apartment,2019-11-06T11:59:50.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,10,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Vantaa, Finland","SSA Spot Premium Apartment in Tikkurila, Vantaa",6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,4,95,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,10,4,0.92
10,False,False,False,False,True,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,10,10,,False,1438600,False,False,True,Entire apartment,2020-02-24T12:16:07.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,10,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Helsingfors, Finland",SHARED room with the best location and best host,6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,54,99,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,10,54,0.92
10,False,False,True,False,False,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,10,10,,False,1438600,False,False,True,Entire apartment,2020-02-02T14:10:10.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,9,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Helsingfors, Finland",Comfortable Artistic Studio,6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,4,95,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,10,4,0.92
9,True,False,True,False,False,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,10,10,,False,1438600,False,False,True,Entire apartment,2019-08-15T11:09:17.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,10,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Vantaa, Finland",20mins from airport and Helsinki City center,6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,10,100,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9,10,0.92
10,True,False,True,False,False,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,10,10,,False,1438600,False,False,True,Entire apartment,2019-06-14T10:52:21.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,10,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Helsingfors, Finland",Full.Opt Studio +Bikes +Breakfast +Laundry  = Fun!,6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,58,96,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9,58,0.92
10,True,False,True,False,False,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,9,10,,False,1438600,False,False,True,Entire apartment,2019-10-26T10:48:38.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,10,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Helsingfors, Finland",Comfortable 3 room apartment close to the nature,6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,7,97,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9,7,0.92
10,True,False,True,False,False,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,9,10,,False,1438600,False,False,True,Entire apartment,2020-03-03T16:24:57.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,10,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Helsinki, Finland",Top floor studio in the heart of Helsinki,6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,14,93,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,10,14,0.92
9,True,False,True,False,False,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,10,10,,False,1438600,False,False,True,Entire apartment,2019-10-04T10:29:50.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,9,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Vantaa, Finland","SSA Spot Premium Apartment in Tikkurila, Vantaa",6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,5,88,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,8,5,0.92
10,True,False,True,False,False,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,6,Helsinki,,10,10,,False,1438600,False,False,True,Entire apartment,2019-03-21T13:11:50.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,10,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Esbo, Finland",SSA Spot Premium Apartment Espoon Reviisori,6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,1,80,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,10,1,0.92
10,True,False,True,True,True,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,10,10,,False,1438600,False,False,True,Entire apartment,2020-03-06T14:29:57.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,10,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Esbo, Finland",BEST ROOM IN TOWN.  NEW HOUSE NEAR AIRPORT,6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,1,100,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,10,1,0.92
10,True,False,True,False,False,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,10,10,,False,1438600,False,False,True,Entire apartment,2019-12-25T11:05:55.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,10,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Helsinki, Uusimaa, Finland",3 Lovely rooms in Helsinki center.,6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,193,97,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9,193,0.92
10,True,False,True,False,False,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,10,8,,False,1438600,False,False,True,Entire apartment,2019-03-24T12:16:23.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,8,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Esbo, Finland",SSA Spot Premium Apartment Espoon Reviisori,6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,2,100,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,10,2,0.92
10,True,False,True,False,False,"[129, 1, 3, 4, 8, 10, 77, 85, 21, 89, 90, 91, 92, 93, 94, 30, 31, 95, 96, 33, 34, 35, 611, 36, 40, 41, 43, 44, 45, 46, 47, 625, 627]",4.83,1.5,3 bedrooms,3,4,False,CANCEL_MODERATE,10,Helsinki,,10,10,,False,1438600,False,False,True,Entire apartment,2020-04-03T12:41:35.000Z,60.16436,https://www.airbnb.com/api/v2/pdp_listing_details/1438600?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Helsinki,Kamppi,10,24.92943,1024,1,0.82,3 Lovely rooms in Helsinki center.,Kamppi,"Helsingfors, Finland","New Central Modern 148m2, 4 BR w/sauna",6,19,"Wifi,Kitchen,Heating",,$309,1,nightly,False,,None,121,99,193,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,10,121,0.92
